"video_id","title","description","published_at","thumbnails","tags","language","category_id","view_count","like_count","comment_count","duration","definition"
"UtBTaMY_06I","KFC Fried Chicken Recipe in Tamil | Crispy KFC Bucket Chicken Recipe in Tamil","In this video we will see how to make KFC style fried chicken recipe in tamil. This KFC bucket chicken  is famous for its flavorful coating. The long marination of chicken pieces keeps the chicken soft and juicy while it develops a crispy crust. For this fried chicken we can use either chicken drumsticks or chicken thighs. The thick coating of batter creates a textured golden colored fried chicken which tastes absolutely delicious. #kfcchicken #friedchicken #kfcrecipe  Friends, please do try this KFC chicken recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: For marinating the Chicken: 1/2 cup Curd 1 cup milk 1 Egg 1 tsp Ginger paste 2 tsp Garlic paste 2 tsp Chilli powder 1/2 tsp pepper powder 2 tsp Salt juice of 1/2 Lemon 4 chicken thigh(cut into 2) total 8 pieces 2 chicken drumstick For the Coating:  1 cup Maida 1/2 cup Corn flour 1 tsp Chilli powder 1/2 tsp Coriander powder 1/2 tsp cumin powder 1/2 tsp Pepper powder 1 tsp Garlic powder 1 tsp Onion powder 1 tsp Salt or as required  Oil for frying","2022-11-30T05:30:05Z","https://i.ytimg.com/vi/UtBTaMY_06I/sddefault.jpg","kfc chicken, kfc fried chicken, fried chicken, kfc chicken recipe in tamil, kfc chicken in tamil, bucket chicken recipe in tamil, bucket chicken in tamil, fried chicken recipe in tamil, madras samayal","en","26","1870776","30285","793","344","hd"
"pDn01D3dnT8","பஞ்சு போண்டா | French Sweet Bonda Recipe in Tamil","In this video we will see how to make cream puffs recipe in tamil. This is a french sweet recipe which can be stacked to make  Croquembouche / profiterole. These sweet bondas are fully and can be filled with custard cream. They are very airy and light and have a delicate taste. #sweetbonda #creampuffs  Friends, please do try this sweet bonda recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients Makes 30 Puff : 1 cup Milk 1/2 cup Butter (100 g) 1 cup Maida (125 g) 1 tbsp Sugar pinch of Salt 4 Eggs Bake at 200 C / 375 F for 24-26 min For the custard cream: 2 egg yolks 6 tbsp Sugar 3 tbsp Corn flour 1.5  cup Milk pinch of Salt 1 tsp Vanilla extract 2 tbsp Butter.","2022-11-25T05:30:09Z","https://i.ytimg.com/vi/pDn01D3dnT8/sddefault.jpg","choux pastry, போண்டா, croquembouche, bonda recipe in tamil, sweet bonda recipe in tamil, madras samayal, cream puff recipe, cream puff recipe in tamil","en","26","436248","5827","440","384","hd"
"1U5l_Pipq8g","Bread Halwa Recipe in Tamil | Kalyana Veetu Style Bread Halwa Recipe | No Fry Bread Halwa Recipe","In this video we will see how to make bread halwa recipe in tamil. This bread halwa is served during marriage festivals and is a popular sweet recipe. In this version of bread halwa we are going to make the halwa without frying the bread. This reduces the amount of oil in the halwa and improves the taste and texture of the halwa. Bread halwa is the easiest of halwas to prepare and can be made in no time. It is a very tasty evening snack and can  also be served during the meals. #breadhalwa #breadhalwarecipe  Friends, please do try this bread halwa recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients for No fry Bread halwa recipe: 2 cup Milk 8 slice Bread 2 tbsp Ghee 2 tbsp Cashews 2 tbsp Raisins 2 tbsp Oil 3/4 cup Sugar 1 cup Water 1/2 tsp Cardamom powder 2-3 tbsp Ghee","2022-11-23T05:34:10Z","https://i.ytimg.com/vi/1U5l_Pipq8g/sddefault.jpg","bread halwa, bread halwa in tamil, bread halwa recipe in tamil, easy bread halwa recipe, madras samayal, sweet recipes in tamil, halwa recipe in tamil","en","26","784724","13414","703","286","hd"
"i2ei1gIIG0k","Kalaan Pakoda | Crispy Mushroom Pakoda Recipe in Tamil | Evening Snack Recipe in Tamil","In this video we will see how to make mushroom pakoda recipe in tamil. This crispy pakoda is a perfect evening snack which goes well with tea/ coffee. For making this pakoda we are going to get some thin strips of mushroom and then coat them in a batter and fry them. The crispiness from the batter and the texture of mushrooms complement each other. This pakoda is very easy to make snack which can be made instantly. #pakoda #crispypakoda #pakodarecipe  Friends, please do try this crispy pakoda recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients for making crispy Mushroom  Pakoda: 250 g Mushroom 1 Onion 1/2 tsp fennel seeds 4 Green chillies 1 tsp crushed Ginger Curry leaves 1 cup besan flour 1/4 tsp Rice flour 1 tsp Chilli powder 1/2 tsp Garam masala 1/2 tsp Coriander powder required Salt Oil for Frying","2022-11-18T05:30:17Z","https://i.ytimg.com/vi/i2ei1gIIG0k/sddefault.jpg","mushroom pakoda, mushroom recipes, pakoda recipe tamil, pakoda, evening snacks recipe, teatime snacks recipe, mushroom recipes in tamil, pakoda recipe, crispy snacks recipe in tamil, mushroom pakoda in tamil, mushroom pakora, mushroom pakoda recipe in tamil, snacks recipes in tamil","en","26","149127","3550","339","200","hd"
"MFArSKJRv_Q","Ceylon Parotta Recipe in Tamil | How to make Ceylon Parotta at home in Tamil","In this video we will see how to make make Ceylon Parotta recipe at home in tamil. This Ceylon parotta is a type of veechu parotta made by folding multiple layers to create a flaky and soft parotta. This parotta has a very different taste and texture due to the folded layers. #ceylonparotta #veechuparotta #parotta  Friends, please do try this ceylon parotta recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients for Ceylon Parotta: Makes 5-6 Parotta 2 cup Maida (250 g) 1/2 tsp Sugar 1 tsp Salt or as required 1/4 cup Milk required Water 1+2 tbsp oil 1/2 +1/2 tsp Oil for each Parotta","2022-11-16T05:30:03Z","https://i.ytimg.com/vi/MFArSKJRv_Q/sddefault.jpg","ceylon parotta, parotta, veechu parotta, parotta recipe in tamil, veechu parotta in tamil, ceylon parotta recipe in tamil, how to make parotta, madras samayal","en","26","1454678","16013","754","346","hd"
"9DcqZjXLzRQ","Kara Kulambu Recipe in Tamil | Onion Kara Kulambu Recipe | Athai's Special Kulambu Recipe","In this video we will see how to make Kara kulambu recipe in tamil. This spicy kara kulambu is made with small onions (chinna vengayam kara kulambu) and it pair well with rice. This kara kulambu and appalam is the ultimate lunch combination. Adding sunda vathal adds additional flavor to the kulambu but it's optional. Also, once this kulambu is prepared it can be stored for a long time and we can use it as a ready to serve kulambu.  #karakulambu #pulikuzhambu #onionkulambu Friends, please do try this kara kulambu recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: For Masala: 2 tsp Rice 1 tsp Oil 1 small piece asafoetida 1/2 tsp Fenugreek seeds 1/2 tsp pepper 2 tsp Cumin seeds 2 tsp Channa dal 2 tsp Urad dal 6 tsp Coriander seeds 1/2 tsp Oil 10 dry red chillies For kara kulambu masala: 1 tbsp Oil 20 small Onion 15 Garlic cloves 2 small Tomatoes 1 lemon sized Tamarind For Kara Kulambu: 4-5 tbsp Oil 1 tsp Mustard seeds 1/2 tsp Urad dal 3 dry red chillies curry leaves required Water required Salt 1 small piece Tamarind 3 tbsp Sunda vathal (optional)","2022-11-11T05:32:00Z","https://i.ytimg.com/vi/9DcqZjXLzRQ/sddefault.jpg","kara kulambu, kulambu varieties in tamil, kara kulambu in tamil, kara kulambu seivathu eppadi, onion kulambu recipe, spicy kara kulambu in tamil, small onion kulambu in tamil, small onion kara kulambu, onion puli kulampu recipe","en","26","596543","7924","515","483","hd"
"sS4Qh4NO2Dk","Oats Donut Recipe in Tamil | Dates Rings Recipe in Tamil","In this video we will see how to make dates donut recipe in tamil. This recipe is rich in fiber from the added oats. This donut recipe is made without maida / all purpose flour and we have used oats in place of maida. Also, we have used dates to add sweetness to the recipe instead of adding too much sugar. This recipe is great for evening and also as a mid-day snack. #datesdonut #datesring #datesrecipes  Friends, please do try this date donut recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: Makes 10 Dates roll 15 Dates 2 tbsp Hot Water 1 cup Instant oats 1/4 cup wheat flour 1 tbsp Sugar pinch of Salt 3 Cardamom 1 tbsp Ghee required Water Oil for frying","2022-11-09T05:30:15Z","https://i.ytimg.com/vi/sS4Qh4NO2Dk/sddefault.jpg","dates donut, dates rings recipe, dates recipes in tamil, healthy recipes in tamil, healthy snack recipes in tamil, snacks recipes in tamil, oats donuts recipe, oats recipe in tamil, oats sweet recipes","en","26","118715","2794","349","295","hd"
"-vOJVM-_fVg","Ice Cream Sandwich Recipe in Tamil | Oreo Ice Cream Sandwich in Tamil","In this video we will see how to make ice cream sandwich recipe in tamil. We can make this fun recipe with some oreo biscuits and condensed milk. We are going to be making a simple ice cream with whipping cream and condensed milk and then make a chocolate base with oreo biscuits and creating a sandwich. The flavor of the oreos contrasts with the vanilla ice cream and the oreo layer also provides a means to hold the sandwich and eat it. #oreoicecream #icecreamsandwich #oreosandwich Friends, please do try this ice cream sandwich at home and share it with your friends and family and also please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: 20 Oreo Biscuit 1/4 cup Condensed Milk 1 tbsp Milk For Ice cream:  1 cup Whipping Cream 1/2 cup Condensed Milk 1/4 tsp Vanilla extract","2022-11-04T05:30:00Z","https://i.ytimg.com/vi/-vOJVM-_fVg/sddefault.jpg","ice cream sandwich recipe, how to make ice cream sandwich recipe in tamil, ice cream sandwich, ice cream recipe in tamil, madras samayal, ice cream sandwich at home","en","26","819527","15011","553","276","hd"
"xfv8Vr3ZVck","Soya Cutlet Recipe in Tamil | How to make Meal Maker Cutlet at home | Meal maker Recipes in Tamil","In this video we will see how to make soya cutlet recipe in tamil. This meal maker cutlet is a perfect appetizer/ starter recipe and can also be served as an evening snack with some tea/ coffee. The cutlet is well seasoned and the soya chunks soak up the flavor of the masala and bind well with the potatoes. #soyacutlet #mealmakerrecipes #cutletrecipeintamil  Friends, please do try this soya cutley recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Makes 6 Cutlet Ingredients: 1 cup Soya chunks 2 Green chillies 1 inch Ginger 2 Garlic cloves 1/2 tsp Fennel seeds 2 tbsp Oil 1 Onion Curry leaves 1/8 tsp Turmeric powder 1/2 tsp Coriander powder 1 tsp Garam masala 1 tsp Chilli powder required Salt 1 boiled Potato 2 tbsp Coriander leaves 2 tbsp Rice flour 1 cup Bread crumbs 4 tbsp Maida required Water  Oil for frying","2022-11-02T05:30:36Z","https://i.ytimg.com/vi/xfv8Vr3ZVck/sddefault.jpg","soya cutlet, soya chunks recipe, soya cutlet recipe, how to make soya cutlet, soya cutlets recipe, meal maker recipe in tamil, meal maker cutlet, meal maker cutlet recipe in tamil, madras samayal, starter recipes in tamil","en","26","1072331","17759","583","345","hd"
"2bzwtafqjZU","Sunday Biryani Recipe in Tamil | Easy Chicken Biryani recipe in Tamil","Ingredients: 1 kg Chicken 1/2 tsp Turmeric powder 1 tsp Coriander powder 2 tsp Garam masala 2 tsp Chilli powder 1 tbsp Ginger Garlic paste 5 Green Chillies 1/2 tsp pepper 1/2 Tomato 1/4 cup Coriander leaves 1/4 cup Mint leaves 1/2 cup Curd required Salt For Rice: 1 tbsp Oil 4 Bay leaves 3 piece Cinnamon 4 Cloves 4 Cardamom 1 Star anise 3 Lier Water required Salt 2 cup Basmati Rice (400 g) For Biryani: 4-5 tbsp Oil 2 Onion 2 tbsp Mint and Coriander leaves 2 tbsp Ghee 2 tbsp Water","2022-10-28T05:30:00Z","https://i.ytimg.com/vi/2bzwtafqjZU/sddefault.jpg","chicken biryani, chicken biryani recipe, chicken biryani in tamil, sunday biryani, easy biryani recipe, easy biryani in tamil, madras samayal, simple biryani recipe","en","26","1112986","17001","622","372","hd"
"HLz4YbP86Qs","Chop Suey recipe in Tamil | American Chop Suey Recipe  in Tamil","In this video we will see how to make chop suey recipe in tamil. This chop suey is made in american style with caramelized onions and sauce and crispy fried noodles. The crispiness of noodles soaks up the flavor of the sauce base and adds texture to the recipe. This sharp flavor is contrasted by the fried egg on top.  #chopsueyrecipe #Chopsuey #americanchopsuey  Friends, please do try this chop suey recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: 1 packet Hakka Noodles(150 g) 1 tsp Oil 1 tbsp Corn flour 1/4 tsp pepper pinch of Salt For the base: 2 tbsp Oil 1 tsp chopped Ginger 1 tsp chopped Garlic 1/2 Onion 1 Carrot 1 cup Cabbage 1/2 Capsicum 2 tbsp Chilli sauce 2 tbsp Ketchup 1 tbsp Soy sauce 1/4 tsp pepper 1 tbsp Corn flour 1-1.5 cup Water  spring Onion for garnishing","2022-10-25T05:30:03Z","https://i.ytimg.com/vi/HLz4YbP86Qs/sddefault.jpg","american chop suey recipe in tamil, american chop suey, chop suey, american chop suey in tamil, chopsuey recipe, madras samayal","en","26","523568","8028","454","272","hd"
"nk4DtrWbl98","Diwali Murukku Recipe in Tamil | Diwali Palagaram Recipe | Crispy Murukku Recipe in Tamil","In this video we will see how to make diwali murukku recipe in tamil. These crispy murukkus are a great snack during the festival season. These crispy treats go well with tea / coffee and they can be made instantly. When frying the murukku we have to make sure that the oil temperature is medium, if the oil is too hot the exterior of the murukku will get cooked too fast and start to burn before the inside of the murukku gets crispy. #murukkurecipe #diwalisnackrecipe #diwalimurukku  Friends, please do try this diwali murukku recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: approximately 40 murukku. 1.2 cup Urad dal 1/4 cup Roasted Channa dal(pottu kadalai) 3 cup Rice flour (idiyappam maavu) 1 tbsp Sesame seeds 1/2 tsp Asafoetida 2.25 tsp Salt or as required 2 tbsp hot oil or butter required boiling water Oil for Frying","2022-10-21T05:30:16Z","https://i.ytimg.com/vi/nk4DtrWbl98/sddefault.jpg","murukku recipe in tamil, murukku recipe, murukku, diwali recipes in tamil, diwali snacks recipes in tamil, snacks recipes in tamil, crispy murukku recipe, madras samayal","en","26","1101024","12390","637","336","hd"
